date,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_speed_100m,wind_direction_100m
2020-12-30 00:00:00-06:00,-0.1435,1.8,1.8,0.0,23.444265,37.815426,178.36346
2020-12-30 01:00:00-06:00,0.056500003,1.6,1.6,0.0,23.762726,38.580513,183.20943
2020-12-30 02:00:00-06:00,0.5065,1.2,1.2,0.0,24.648829,40.60347,190.21391
2020-12-30 03:00:00-06:00,0.8565,0.9,0.9,0.0,25.14852,41.688557,196.55714
2020-12-30 04:00:00-06:00,1.5565,1.6,1.6,0.0,27.09822,43.72629,202.76505
2020-12-30 05:00:00-06:00,2.2565,0.4,0.4,0.0,27.212759,43.588253,210.80138
2020-12-30 06:00:00-06:00,2.0065,0.2,0.2,0.0,24.122686,39.363655,219.80553
2020-12-30 07:00:00-06:00,2.2065,0.1,0.1,0.0,24.703974,39.595085,229.7943
2020-12-30 08:00:00-06:00,2.1065,0.3,0.3,0.0,22.682856,36.44722,237.09476
2020-12-30 09:00:00-06:00,1.9565,0.0,0.0,0.0,22.728518,35.419315,243.43501
2020-12-30 10:00:00-06:00,1.9065,0.0,0.0,0.0,24.86868,37.003025,250.68355
2020-12-30 11:00:00-06:00,1.5565,0.0,0.0,0.0,28.038431,40.42593,256.08746
2020-12-30 12:00:00-06:00,0.9065,0.0,0.0,0.0,30.302078,41.849903,261.5912
2020-12-30 13:00:00-06:00,-0.3435,0.0,0.0,0.0,30.190672,40.5907,263.3793
2020-12-30 14:00:00-06:00,-0.3935,0.0,0.0,0.0,29.598919,39.658867,266.87793
2020-12-30 15:00:00-06:00,-0.7435,0.0,0.0,0.0,28.1169,38.175278,268.37888
2020-12-30 16:00:00-06:00,-1.4935,0.0,0.0,0.0,27.086262,38.202427,267.2994
2020-12-30 17:00:00-06:00,-1.6435,0.0,0.0,0.0,23.535301,35.010807,265.8725
2020-12-30 18:00:00-06:00,-2.1435,0.0,0.0,0.0,24.609364,35.010807,265.8725
2020-12-30 19:00:00-06:00,-3.0935,0.0,0.0,0.0,24.881702,33.487743,268.76804
2020-12-30 20:00:00-06:00,-3.9435,0.0,0.0,0.0,20.570463,29.162226,269.2927
2020-12-30 21:00:00-06:00,-4.3935003,0.0,0.0,0.0,19.110542,27.722336,270.74405
2020-12-30 22:00:00-06:00,-4.1935,0.0,0.0,0.0,16.203999,24.933735,274.96964
2020-12-30 23:00:00-06:00,-4.0935,0.0,0.0,0.0,14.05845,19.493261,265.76367
2020-12-31 00:00:00-06:00,-4.0435004,0.0,0.0,0.0,14.471821,20.523155,271.00507
2020-12-31 01:00:00-06:00,-4.4935,0.0,0.0,0.0,16.575644,24.967499,275.7927
2020-12-31 02:00:00-06:00,-5.0935,0.0,0.0,0.0,15.629972,24.162945,273.41653
2020-12-31 03:00:00-06:00,-5.8935003,0.0,0.0,0.0,14.561099,22.702845,284.69736
2020-12-31 04:00:00-06:00,-6.7435,0.0,0.0,0.0,12.24,18.861387,283.24054
2020-12-31 05:00:00-06:00,-7.2435,0.0,0.0,0.0,12.6462,19.296133,284.03625
2020-12-31 06:00:00-06:00,-5.7435,0.0,0.0,0.0,9.3669195,11.165805,271.84756
2020-12-31 07:00:00-06:00,-5.3935003,0.0,0.0,0.0,8.647496,9.72,270.0
2020-12-31 08:00:00-06:00,-5.1435003,0.0,0.0,0.0,8.707238,9.779817,263.6599
2020-12-31 09:00:00-06:00,-4.4435,0.0,0.0,0.0,8.669949,9.3876505,265.60138
2020-12-31 10:00:00-06:00,-3.8435,0.0,0.0,0.0,6.5693827,7.342588,258.6901
2020-12-31 11:00:00-06:00,-3.2435,0.0,0.0,0.0,4.3349743,4.8433046,228.01286
2020-12-31 12:00:00-06:00,-2.7435,0.0,0.0,0.0,4.8965297,5.315336,151.69934
2020-12-31 13:00:00-06:00,-1.9935,0.0,0.0,0.0,7.8625183,8.825508,168.23174
2020-12-31 14:00:00-06:00,-1.3435,0.0,0.0,0.0,7.072878,8.350138,172.56868
2020-12-31 15:00:00-06:00,-0.9935,0.0,0.0,0.0,5.1544156,6.130579,176.6336
2020-12-31 16:00:00-06:00,-1.5935,0.0,0.0,0.0,2.968636,3.96,180.0
2020-12-31 17:00:00-06:00,-1.5935,0.0,0.0,0.0,1.8,2.6208394,164.05453
2020-12-31 18:00:00-06:00,-4.4435,0.0,0.0,0.0,5.991594,5.937272,75.96373
2020-12-31 19:00:00-06:00,-3.0435,0.0,0.0,0.0,8.28,11.252519,97.35229
2020-12-31 20:00:00-06:00,-2.9935,0.0,0.0,0.0,9.028754,13.202726,115.8663
2020-12-31 21:00:00-06:00,-2.9935,0.0,0.0,0.0,9.290511,14.773164,136.97493
2020-12-31 22:00:00-06:00,-2.7435,0.0,0.0,0.0,12.7279215,19.878391,144.58286
2020-12-31 23:00:00-06:00,-3.2435,0.0,0.0,0.0,11.298495,18.218275,142.22426
2021-01-01 00:00:00-06:00,-3.6935,0.0,0.0,0.0,11.457958,18.864824,131.90585
2021-01-01 01:00:00-06:00,-3.1935,0.0,0.0,0.0,14.205182,21.897945,99.46225
2021-01-01 02:00:00-06:00,-2.6935,0.0,0.0,0.0,17.163355,25.922499,99.59306
2021-01-01 03:00:00-06:00,-2.5435,0.0,0.0,0.0,18.532133,27.890127,113.58704
2021-01-01 04:00:00-06:00,-2.8935,0.0,0.0,0.0,17.287498,25.630886,119.445335
2021-01-01 05:00:00-06:00,-2.9935,0.0,0.0,0.0,14.145756,21.41319,106.60706
2021-01-01 06:00:00-06:00,-2.0935,0.0,0.0,0.0,18.792551,26.980793,71.323204
2021-01-01 07:00:00-06:00,-1.5935,0.0,0.0,0.0,19.191748,27.345785,69.17903
2021-01-01 08:00:00-06:00,-0.9435,0.0,0.0,0.0,23.006226,32.33193,71.161476
2021-01-01 09:00:00-06:00,-0.5435,0.0,0.0,0.0,28.48326,37.801712,70.52961
2021-01-01 10:00:00-06:00,-0.2935,0.1,0.0,0.07,23.598541,30.886656,68.81858
2021-01-01 11:00:00-06:00,-0.4935,0.8,0.0,0.56,27.231804,37.30302,67.8905
2021-01-01 12:00:00-06:00,-0.5435,2.4,0.10000014,1.6099999,29.671074,40.641754,55.46528
2021-01-01 13:00:00-06:00,-0.3935,4.0,1.4000001,1.8199999,33.985218,47.377968,53.65245
2021-01-01 14:00:00-06:00,0.20650001,1.4,0.9,0.35,32.527744,45.88411,63.435013
2021-01-01 15:00:00-06:00,0.5065,0.4,0.099999994,0.21000001,30.7542,43.498962,65.55606
2021-01-01 16:00:00-06:00,0.6565,0.2,0.1,0.07,30.05515,42.741566,57.380775
2021-01-01 17:00:00-06:00,0.8565,0.1,0.1,0.0,28.006056,40.03129,48.280983
2021-01-01 18:00:00-06:00,0.9065,0.1,0.1,0.0,22.218153,34.57687,51.34017
2021-01-01 19:00:00-06:00,0.8565,0.8,0.19999999,0.42000002,21.599998,33.233284,39.726063
2021-01-01 20:00:00-06:00,0.7565,1.8,0.19999993,1.12,23.006226,34.981182,23.663153
2021-01-01 21:00:00-06:00,0.7565,1.9,0.100000024,1.26,24.923338,37.894165,14.300317
2021-01-01 22:00:00-06:00,0.7565,1.7,0.100000024,1.12,30.344814,44.52663,6.0331655
2021-01-01 23:00:00-06:00,0.8565,0.7,0.099999964,0.42000002,30.009838,45.18538,11.488956
2021-01-02 00:00:00-06:00,1.1065,0.1,0.1,0.0,26.478973,39.35872,8.945312
2021-01-02 01:00:00-06:00,1.2565,0.0,0.0,0.0,22.3229,33.908863,3.6521478
2021-01-02 02:00:00-06:00,1.2565,0.0,0.0,0.0,18.03237,28.449112,1.4501905
2021-01-02 03:00:00-06:00,1.1565,0.0,0.0,0.0,16.520823,26.341572,356.08182
2021-01-02 04:00:00-06:00,0.5065,0.0,0.0,0.0,16.375053,25.0064,337.12628
2021-01-02 05:00:00-06:00,-0.6435,0.0,0.0,0.0,16.548256,24.66197,326.3099
2021-01-02 06:00:00-06:00,-0.7935,0.0,0.0,0.0,14.512064,20.68356,328.5232
2021-01-02 07:00:00-06:00,-1.1435,0.0,0.0,0.0,17.283749,23.358425,335.40988
2021-01-02 08:00:00-06:00,-1.5935,0.0,0.0,0.0,17.388409,24.975283,344.96213
2021-01-02 09:00:00-06:00,-1.1435,0.0,0.0,0.0,17.208603,23.97989,352.23492
2021-01-02 10:00:00-06:00,-0.5435,0.0,0.0,0.0,15.542662,19.245697,352.47626
2021-01-02 11:00:00-06:00,0.056500003,0.0,0.0,0.0,15.463244,18.532133,352.18478
2021-01-02 12:00:00-06:00,0.3565,0.0,0.0,0.0,17.057314,20.5484,356.98727
2021-01-02 13:00:00-06:00,0.7565,0.0,0.0,0.0,15.119999,18.03237,3.433568
2021-01-02 14:00:00-06:00,0.8065,0.0,0.0,0.0,16.09969,19.211996,12.99463
2021-01-02 15:00:00-06:00,0.9565,0.0,0.0,0.0,15.596767,19.721298,21.413042
2021-01-02 16:00:00-06:00,1.0565,0.0,0.0,0.0,12.10157,18.289274,36.1933
2021-01-02 17:00:00-06:00,1.0565,0.0,0.0,0.0,10.383987,16.904673,63.435013
2021-01-02 18:00:00-06:00,0.9065,0.0,0.0,0.0,11.720751,18.35647,101.3099
2021-01-02 19:00:00-06:00,0.9065,0.0,0.0,0.0,9.826088,15.725037,105.945465
2021-01-02 20:00:00-06:00,0.6065,0.0,0.0,0.0,11.885453,18.440998,128.65984
2021-01-02 21:00:00-06:00,0.30650002,0.0,0.0,0.0,11.592894,16.992609,126.384445
2021-01-02 22:00:00-06:00,0.2565,0.1,0.0,0.07,8.049845,13.049689,114.44395
2021-01-02 23:00:00-06:00,0.30650002,0.1,0.0,0.07,6.6185193,11.631956,111.801476
2021-01-03 00:00:00-06:00,0.20650001,0.2,0.0,0.14,4.8965297,9.511088,119.4758
2021-01-03 01:00:00-06:00,0.056500003,0.4,0.0,0.28,2.0991426,5.4477882,97.59455
2021-01-03 02:00:00-06:00,-0.2435,0.5,0.0,0.35,2.9024127,3.396233,57.99466
2021-01-03 03:00:00-06:00,-0.0935,0.6,0.0,0.42000002,7.289445,9.107359,341.56494
2021-01-03 04:00:00-06:00,-0.2435,0.4,0.0,0.28,11.183201,17.25373,336.6444
2021-01-03 05:00:00-06:00,-0.1935,0.3,0.0,0.21000001,11.592894,18.193361,332.928
2021-01-03 06:00:00-06:00,0.1065,0.3,0.0,0.21000001,11.792404,18.671474,340.86627
2021-01-03 07:00:00-06:00,0.0065,0.2,0.0,0.14,10.948973,16.746773,334.53668
2021-01-03 08:00:00-06:00,0.056500003,0.1,0.0,0.07,10.44,15.2947035,333.43503
2021-01-03 09:00:00-06:00,0.3565,0.1,0.0,0.07,12.181624,15.021105,314.02905
2021-01-03 10:00:00-06:00,1.0565,0.0,0.0,0.0,12.397806,14.512064,299.74478
2021-01-03 11:00:00-06:00,1.5065,0.0,0.0,0.0,10.931203,12.522619,288.43503
2021-01-03 12:00:00-06:00,1.9565,0.0,0.0,0.0,9.3669195,10.446206,268.02512
2021-01-03 13:00:00-06:00,2.3565,0.0,0.0,0.0,9.779817,11.212135,264.47256
2021-01-03 14:00:00-06:00,2.4065,0.0,0.0,0.0,11.928989,14.081478,265.60138
2021-01-03 15:00:00-06:00,2.1065,0.0,0.0,0.0,12.261158,14.417988,267.13766
2021-01-03 16:00:00-06:00,1.5565,0.0,0.0,0.0,10.829959,14.685176,258.6901
2021-01-03 17:00:00-06:00,0.7065,0.0,0.0,0.0,11.609651,18.204042,245.46228
2021-01-03 18:00:00-06:00,-0.8435,0.0,0.0,0.0,13.246826,18.161278,230.6307
2021-01-03 19:00:00-06:00,-1.1935,0.0,0.0,0.0,12.984975,16.563911,227.6426
2021-01-03 20:00:00-06:00,-1.5935,0.0,0.0,0.0,11.709688,15.273505,224.9999
2021-01-03 21:00:00-06:00,-1.8935,0.0,0.0,0.0,13.004922,16.563911,222.35739
2021-01-03 22:00:00-06:00,-2.4935,0.0,0.0,0.0,15.072783,19.681828,219.80553
2021-01-03 23:00:00-06:00,-3.0935,0.0,0.0,0.0,17.057314,22.932877,222.45515
2021-01-04 00:00:00-06:00,-3.4935,0.0,0.0,0.0,15.03835,21.166653,221.55252
2021-01-04 01:00:00-06:00,-3.9935,0.0,0.0,0.0,15.03835,20.65848,221.4676
2021-01-04 02:00:00-06:00,-4.3435,0.0,0.0,0.0,14.512064,19.602652,224.25603
2021-01-04 03:00:00-06:00,-4.4435,0.0,0.0,0.0,13.755579,17.31746,226.68465
2021-01-04 04:00:00-06:00,-4.4435,0.0,0.0,0.0,13.237038,16.29174,224.9999
2021-01-04 05:00:00-06:00,-4.4435,0.0,0.0,0.0,12.387348,15.192682,233.67308
2021-01-04 06:00:00-06:00,-4.2435,0.0,0.0,0.0,8.534353,10.00256,210.25635
2021-01-04 07:00:00-06:00,-3.9935,0.0,0.0,0.0,10.239453,11.792404,192.33908
2021-01-04 08:00:00-06:00,-3.8935,0.0,0.0,0.0,11.874544,13.797913,195.12405
2021-01-04 09:00:00-06:00,-3.6935,0.0,0.0,0.0,12.904882,15.0038395,210.25635
2021-01-04 10:00:00-06:00,-3.0935,0.0,0.0,0.0,12.783802,14.88242,212.15227
2021-01-04 11:00:00-06:00,-2.2935,0.0,0.0,0.0,13.584932,16.179987,212.27562
2021-01-04 12:00:00-06:00,-1.0935,0.0,0.0,0.0,16.135872,19.453327,218.991
2021-01-04 13:00:00-06:00,0.056500003,0.0,0.0,0.0,15.1884165,18.278645,212.12497
2021-01-04 14:00:00-06:00,1.1565,0.0,0.0,0.0,16.055355,19.61587,222.7688
2021-01-04 15:00:00-06:00,1.6065,0.0,0.0,0.0,14.480773,18.374111,235.37578
2021-01-04 16:00:00-06:00,0.9065,0.0,0.0,0.0,10.948973,17.31746,226.68465
2021-01-04 17:00:00-06:00,-0.44349998,0.0,0.0,0.0,11.384199,19.201874,210.411
2021-01-04 18:00:00-06:00,-2.0935,0.0,0.0,0.0,10.028439,16.1198,209.42737
2021-01-04 19:00:00-06:00,-1.6935,0.0,0.0,0.0,8.78872,14.081477,237.52882
2021-01-04 20:00:00-06:00,-2.0435,0.0,0.0,0.0,12.245294,16.93531,267.56342
2021-01-04 21:00:00-06:00,-2.6435,0.0,0.0,0.0,11.525623,14.799459,274.18484
2021-01-04 22:00:00-06:00,-2.8935,0.1,0.0,0.07,12.6462,15.986595,277.76508
2021-01-04 23:00:00-06:00,-3.0435,0.0,0.0,0.0,14.205182,20.696085,283.0693
2021-01-05 00:00:00-06:00,-3.1435,0.0,0.0,0.0,12.849528,20.948164,289.0578
2021-01-05 01:00:00-06:00,-3.9935,0.0,0.0,0.0,14.917212,24.703976,288.69907
2021-01-05 02:00:00-06:00,-3.4435,0.0,0.0,0.0,15.111424,25.952478,293.7204
2021-01-05 03:00:00-06:00,-2.6435,0.0,0.0,0.0,15.141414,26.434887,299.35767
2021-01-05 04:00:00-06:00,-2.4435,0.0,0.0,0.0,14.372974,26.459387,303.9063
2021-01-05 05:00:00-06:00,-3.0435,0.0,0.0,0.0,14.707222,26.66188,304.54843
2021-01-05 06:00:00-06:00,-4.3935003,0.0,0.0,0.0,13.009903,21.261345,298.30066
2021-01-05 07:00:00-06:00,-4.2435,0.0,0.0,0.0,13.797912,22.206486,286.96622
2021-01-05 08:00:00-06:00,-4.2435,0.0,0.0,0.0,14.154915,23.143827,285.33334
2021-01-05 09:00:00-06:00,-3.0435,0.0,0.0,0.0,13.849476,20.037485,287.78397
2021-01-05 10:00:00-06:00,-1.3435,0.0,0.0,0.0,13.441071,16.946787,282.26477
2021-01-05 11:00:00-06:00,0.20650001,0.0,0.0,0.0,11.928989,14.205182,278.74606
2021-01-05 12:00:00-06:00,1.6065,0.0,0.0,0.0,10.1376915,11.659777,278.88058
2021-01-05 13:00:00-06:00,2.6065,0.0,0.0,0.0,8.587338,10.296251,306.46933
2021-01-05 14:00:00-06:00,3.2565,0.0,0.0,0.0,9.19939,10.805998,299.98157
2021-01-05 15:00:00-06:00,3.5065,0.0,0.0,0.0,6.989936,8.891343,301.75943
2021-01-05 16:00:00-06:00,2.1065,0.0,0.0,0.0,4.3498964,7.42159,292.83368
2021-01-05 17:00:00-06:00,-0.7435,0.0,0.0,0.0,7.208994,10.8955765,277.59454
2021-01-05 18:00:00-06:00,-2.2435,0.0,0.0,0.0,11.874544,16.595179,266.26868
2021-01-05 19:00:00-06:00,-2.2435,0.0,0.0,0.0,10.495713,16.215992,272.54474
2021-01-05 20:00:00-06:00,-2.1935,0.0,0.0,0.0,9.028754,12.144331,281.9761
2021-01-05 21:00:00-06:00,-2.2935,0.0,0.0,0.0,7.2805495,7.754637,291.80148
2021-01-05 22:00:00-06:00,-2.3435,0.0,0.0,0.0,6.2145634,4.6102495,308.65982
2021-01-05 23:00:00-06:00,-2.4435,0.0,0.0,0.0,6.519877,2.52,270.0
2021-01-06 00:00:00-06:00,-2.3435,0.0,0.0,0.0,5.8603754,2.52,180.0
2021-01-06 01:00:00-06:00,-2.2435,0.0,0.0,0.0,5.2416787,3.9763298,174.80566
2021-01-06 02:00:00-06:00,-2.1935,0.0,0.0,0.0,5.815978,5.937272,194.03627
2021-01-06 03:00:00-06:00,-1.8435,0.0,0.0,0.0,6.989936,9.83268,203.7495
2021-01-06 04:00:00-06:00,-1.7935,0.0,0.0,0.0,5.00128,8.12197,192.80426
2021-01-06 05:00:00-06:00,-1.5435,0.0,0.0,0.0,7.5685663,11.246759,219.80553
2021-01-06 06:00:00-06:00,-1.4935,0.0,0.0,0.0,10.594036,15.379206,249.44386
2021-01-06 07:00:00-06:00,-1.3935,0.0,0.0,0.0,8.707238,10.829959,254.57777
2021-01-06 08:00:00-06:00,-1.1935,0.0,0.0,0.0,3.671294,3.96,270.0
2021-01-06 09:00:00-06:00,-0.7435,0.0,0.0,0.0,1.835647,1.4399999,360.0
2021-01-06 10:00:00-06:00,-0.0435,0.0,0.0,0.0,1.0182338,1.8,143.13002
2021-01-06 11:00:00-06:00,0.6065,0.0,0.0,0.0,2.1897945,2.9024127,172.87508
2021-01-06 12:00:00-06:00,1.3565,0.0,0.0,0.0,2.5455842,2.9024127,150.2552
2021-01-06 13:00:00-06:00,1.8065,0.0,0.0,0.0,5.8048253,5.771239,93.57626
2021-01-06 14:00:00-06:00,1.7565,0.0,0.0,0.0,7.24486,7.0911775,66.037506
2021-01-06 15:00:00-06:00,1.7065,0.0,0.0,0.0,8.161764,8.209263,52.124958
2021-01-06 16:00:00-06:00,1.3565,0.0,0.0,0.0,10.97262,13.004922,41.63345
2021-01-06 17:00:00-06:00,0.9065,0.0,0.0,0.0,11.4862,16.78156,35.39489
2021-01-06 18:00:00-06:00,0.3565,0.0,0.0,0.0,9.36,15.986595,7.7650824
2021-01-06 19:00:00-06:00,1.0565,0.0,0.0,0.0,11.542478,18.782204,12.171442
2021-01-06 20:00:00-06:00,1.6065,0.0,0.0,0.0,8.707238,13.891522,31.218353
2021-01-06 21:00:00-06:00,1.2565,0.0,0.0,0.0,9.19939,14.291592,49.085716
2021-01-06 22:00:00-06:00,1.3565,0.0,0.0,0.0,12.768586,20.26899,56.592163
2021-01-06 23:00:00-06:00,1.4065,0.0,0.0,0.0,12.783802,20.771093,64.32324
2021-01-07 00:00:00-06:00,1.4065,0.0,0.0,0.0,12.879752,21.325253,68.19853
2021-01-07 01:00:00-06:00,1.1065,0.0,0.0,0.0,12.496719,20.478907,79.87539
2021-01-07 02:00:00-06:00,1.1565,0.0,0.0,0.0,14.689589,23.83896,75.124275
2021-01-07 03:00:00-06:00,1.2565,0.0,0.0,0.0,15.484185,24.975283,74.962135
2021-01-07 04:00:00-06:00,0.7565,0.0,0.0,0.0,12.864649,20.966715,74.054535
2021-01-07 05:00:00-06:00,0.0065,0.0,0.0,0.0,12.074766,18.720001,67.3801
2021-01-07 06:00:00-06:00,-0.1935,0.0,0.0,0.0,13.527572,21.068459,70.01681
2021-01-07 07:00:00-06:00,1.0565,0.0,0.0,0.0,15.141414,24.627787,74.74483
2021-01-07 08:00:00-06:00,1.6065,0.0,0.0,0.0,15.034041,24.448214,76.37299
2021-01-07 09:00:00-06:00,2.6565,0.0,0.0,0.0,14.007655,21.129885,66.929565
2021-01-07 10:00:00-06:00,2.8065,0.0,0.0,0.0,15.124284,19.8,53.13002
2021-01-07 11:00:00-06:00,2.9565,0.0,0.0,0.0,16.641972,20.746122,51.34017
2021-01-07 12:00:00-06:00,2.9065,0.0,0.0,0.0,18.671474,22.565422,56.056374
2021-01-07 13:00:00-06:00,2.4065,0.0,0.0,0.0,18.374111,22.768396,55.304783
2021-01-07 14:00:00-06:00,2.4065,0.0,0.0,0.0,19.296135,24.066206,55.358997
2021-01-07 15:00:00-06:00,2.2065,0.0,0.0,0.0,19.862083,25.984919,47.245773
2021-01-07 16:00:00-06:00,1.7065,0.0,0.0,0.0,17.935081,25.812277,39.90783
2021-01-07 17:00:00-06:00,1.3065,0.0,0.0,0.0,17.935081,27.026386,41.760216
2021-01-07 18:00:00-06:00,1.5565,0.0,0.0,0.0,17.31746,26.518099,48.301968
2021-01-07 19:00:00-06:00,1.6565,0.0,0.0,0.0,16.299694,25.20257,45.57866
2021-01-07 20:00:00-06:00,1.6565,0.0,0.0,0.0,17.610588,27.0024,42.83891
2021-01-07 21:00:00-06:00,1.8565,0.0,0.0,0.0,18.335276,28.257132,45.516098
2021-01-07 22:00:00-06:00,1.7565,0.0,0.0,0.0,17.884428,27.887802,50.76265
2021-01-07 23:00:00-06:00,1.7065,0.0,0.0,0.0,18.472595,28.056913,56.513805
2021-01-08 00:00:00-06:00,1.3565,0.0,0.0,0.0,17.873554,26.64,71.075264
2021-01-08 01:00:00-06:00,0.8565,0.0,0.0,0.0,18.899143,27.210379,72.28412
2021-01-08 02:00:00-06:00,0.8565,0.0,0.0,0.0,17.283749,25.277023,54.272507
2021-01-08 03:00:00-06:00,0.9565,0.0,0.0,0.0,19.134262,27.534704,41.82009
2021-01-08 04:00:00-06:00,0.7565,0.0,0.0,0.0,19.373219,27.776047,42.37354
2021-01-08 05:00:00-06:00,0.6065,0.0,0.0,0.0,20.883102,29.671074,35.61858
2021-01-08 06:00:00-06:00,0.7065,0.0,0.0,0.0,19.64228,28.337282,27.216026
2021-01-08 07:00:00-06:00,0.8065,0.0,0.0,0.0,21.42227,30.430117,25.958725
2021-01-08 08:00:00-06:00,0.7565,0.0,0.0,0.0,22.26477,31.106167,23.895174
2021-01-08 09:00:00-06:00,0.9065,0.0,0.0,0.0,25.294964,32.862694,24.599777
2021-01-08 10:00:00-06:00,1.2565,0.0,0.0,0.0,25.455843,32.361977,27.135061
2021-01-08 11:00:00-06:00,1.4065,0.0,0.0,0.0,26.564486,33.326744,26.2882
2021-01-08 12:00:00-06:00,1.3565,0.0,0.0,0.0,26.925497,33.043606,29.357658
2021-01-08 13:00:00-06:00,1.1565,0.0,0.0,0.0,26.089447,31.877792,26.854353
2021-01-08 14:00:00-06:00,1.3065,0.0,0.0,0.0,25.161398,31.079071,18.225176
2021-01-08 15:00:00-06:00,1.4065,0.0,0.0,0.0,25.922499,33.55733,9.260157
2021-01-08 16:00:00-06:00,1.0565,0.0,0.0,0.0,24.122683,32.760002,360.0
2021-01-08 17:00:00-06:00,0.4065,0.0,0.0,0.0,25.212852,35.543507,353.01904
2021-01-08 18:00:00-06:00,0.1065,0.0,0.0,0.0,22.734219,32.686733,352.40543
2021-01-08 19:00:00-06:00,-0.0935,0.0,0.0,0.0,22.881956,32.43398,351.06052
2021-01-08 20:00:00-06:00,-0.1435,0.0,0.0,0.0,22.380884,31.92654,352.87506
2021-01-08 21:00:00-06:00,-0.0435,0.0,0.0,0.0,20.991426,30.259275,357.95462
2021-01-08 22:00:00-06:00,-0.2435,0.0,0.0,0.0,19.416653,28.357857,351.97284
2021-01-08 23:00:00-06:00,-1.0435,0.0,0.0,0.0,18.86139,26.64,341.07526
2021-01-09 00:00:00-06:00,-1.3435,0.0,0.0,0.0,18.193361,27.682571,339.44388
2021-01-09 01:00:00-06:00,-1.2935,0.0,0.0,0.0,17.58481,26.758923,342.78384
2021-01-09 02:00:00-06:00,-1.1935,0.0,0.0,0.0,15.463246,23.683512,340.46326
2021-01-09 03:00:00-06:00,-1.2935,0.0,0.0,0.0,14.799459,22.530937,347.074
2021-01-09 04:00:00-06:00,-1.4935,0.0,0.0,0.0,13.708391,21.077686,352.14676
2021-01-09 05:00:00-06:00,-2.0435,0.0,0.0,0.0,11.91812,18.556595,341.91644
2021-01-09 06:00:00-06:00,-1.8935,0.0,0.0,0.0,9.449572,14.830076,354.4279
2021-01-09 07:00:00-06:00,-1.6435,0.0,0.0,0.0,9.178235,14.4,360.0
2021-01-09 08:00:00-06:00,-0.9935,0.0,0.0,0.0,9.114471,14.417988,2.8623457
2021-01-09 09:00:00-06:00,-0.1435,0.0,0.0,0.0,11.212135,14.05845,357.0644
2021-01-09 10:00:00-06:00,0.5065,0.0,0.0,0.0,13.684735,15.876775,3.9004252
2021-01-09 11:00:00-06:00,1.0565,0.0,0.0,0.0,14.973576,16.946787,12.26477
2021-01-09 12:00:00-06:00,1.4565,0.0,0.0,0.0,14.84318,17.114204,14.620926
2021-01-09 13:00:00-06:00,1.6565,0.0,0.0,0.0,14.003029,15.827721,17.198626
2021-01-09 14:00:00-06:00,1.4565,0.0,0.0,0.0,13.5515,15.281989,15.018415
2021-01-09 15:00:00-06:00,1.1565,0.0,0.0,0.0,13.138765,15.273505,8.130019
2021-01-09 16:00:00-06:00,0.5065,0.0,0.0,0.0,11.928989,15.941944,6.482988
2021-01-09 17:00:00-06:00,-0.6435,0.0,0.0,0.0,11.159999,16.700275,7.4313188
2021-01-09 18:00:00-06:00,-1.4435,0.0,0.0,0.0,9.360001,15.546833,354.68555
2021-01-09 19:00:00-06:00,-1.7435,0.0,0.0,0.0,8.654986,14.440443,4.289077
2021-01-09 20:00:00-06:00,-1.8435,0.0,0.0,0.0,7.289444,11.792404,12.339083
2021-01-09 21:00:00-06:00,-2.4935,0.0,0.0,0.0,7.2,8.759178,350.53775
2021-01-09 22:00:00-06:00,-2.2935,0.0,0.0,0.0,9.449572,11.457958,316.27295
2021-01-09 23:00:00-06:00,-2.5435,0.0,0.0,0.0,10.483357,14.021525,311.87778
2021-01-10 00:00:00-06:00,-3.0435,0.0,0.0,0.0,11.440978,15.986593,305.83774
2021-01-10 01:00:00-06:00,-2.9435,0.0,0.0,0.0,10.703569,15.856354,309.47244
2021-01-10 02:00:00-06:00,-2.9935,0.0,0.0,0.0,9.511088,15.281989,313.09085
2021-01-10 03:00:00-06:00,-3.1435,0.0,0.0,0.0,8.891343,13.783817,310.76352
2021-01-10 04:00:00-06:00,-3.1435,0.0,0.0,0.0,9.227524,12.7279215,298.7397
2021-01-10 05:00:00-06:00,-3.1435,0.0,0.0,0.0,9.021574,11.384198,304.69522
2021-01-10 06:00:00-06:00,-2.4935,0.0,0.0,0.0,8.891344,10.464797,296.56497
2021-01-10 07:00:00-06:00,-2.4435,0.0,0.0,0.0,8.654986,10.028439,291.03757
2021-01-10 08:00:00-06:00,-2.3435,0.0,0.0,0.0,8.654986,10.028439,291.03757
2021-01-10 09:00:00-06:00,-2.1435,0.0,0.0,0.0,9.346143,10.931203,287.24155
2021-01-10 10:00:00-06:00,-1.8935,0.0,0.0,0.0,6.489992,7.289444,290.22495
2021-01-10 11:00:00-06:00,-1.4935,0.0,0.0,0.0,7.5942073,8.669949,274.76355
2021-01-10 12:00:00-06:00,-1.2435,0.0,0.0,0.0,8.12197,9.178235,281.3099
2021-01-10 13:00:00-06:00,-1.1435,0.0,0.0,0.0,9.422101,11.252519,277.3523
2021-01-10 14:00:00-06:00,-1.1935,0.0,0.0,0.0,11.183201,13.004921,274.76355
2021-01-10 15:00:00-06:00,-1.3935,0.0,0.0,0.0,11.879999,13.679999,270.0
